Codig_departamento,Departamento,Total_Dpto_Defunciones,Total_Dpto_Suicidios,Total_Dpto_Nacimientos,Dpto_Tasa_Embarazo_Adolecentes 10 a 14,Dpto_Tasa_Embarazo_Adolecentes 15 a 19,%_Dpto_nacidos_Vivos_ bajo peso al nacer,Razon_Dpto_Mortalidad_Materna,Tasa_Dpto_Mortalidad_Neontal,Tasa_Dpto_Mortalidad_Niñez,Tasa_Dpto_Mortalidad_Desnutricion,Total_Dpto_intento_Suicidio,Codig_Region,Region,Total_Poblacion_region,Codig_Municipio,Municipio,Municipio_PDET,Municipio_ZOMAC,Altitud (m s. n. m.),Temperatura promedio (°C),Área (km²),x,y,Shape__Area,Shape__Length,Distancia estimada a Pasto (km),Tiempo estimado a Pasto (Horas),Corregimientos ,total Veredas ,INB_%_Total,INB_% _Urbana,INB_%_Rural,Poblacion_Total,Poblacion_Urbana,% Poblacion_Urbana,Poblacion_Rural_Dispersa,% Poblacion_Rural,Densidad_Poblacional_ (hab./km2).,Viviendas,Energía eléctrica,Acueducto,Alcantarillado,Total_Mpio_Defuncion,Total_Mpios_Suicidios,Total_Mpio_Nacimiento ,Mpio_Embarazo_Adolecentes 10 a 14,Mpio_Embarazo_Adolecentes 15 a 19,%_Mpio_nacidos_Vivos_ bajo peso al nacer,Razon_Mpio_Mortaidad_Materna,Tasa_Mpio_Mortaidad_Neontal,Tasa_Mpio_Mortaidad_Niñez,Tasa_Mpio_Mortaidad_Desnutricion,Total_Mpio_intento_Suicidio,nombre_prestador,numero_sede,tipo_zona,centro_poblado,caracter,nivel,habilitado,grupo_capacidad,coca_codigo,coca_nombre,cantidad,habilitado2,grse_codigo,serv_nombre,serv_codigo,serv_nombre3,ambulatorio,hospitalario,unidad_movil,domiciliario,otras_extramural,modalidad_telemedicina,modalidad_prestador_referencia,modalidad_prestador_referencia_telemedicina_interactiva,modalidad_prestador_referencia_telemedicina_no_interactiva,modalidad_prestador_referencia_tele_experticia,modalidad_prestador_referencia_tele_monitoreo,modalidad_prestador_remisor,modalidad_prestador_remisor_tele_experticia,modalidad_prestador_remisor_tele_monitoreo,complejidades,EBS,TIPO EBS,Cdig_Enfermeria_region,Cdig_Enfermera,Nombre_Enfermera,ESE_Encargada
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,2,SI,CAMILLAS,Observación Pediátrica,46,SI,Consulta Externa,CIRUGÍA GENERAL,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,2,SI,CONSULTORIOS,Urgencias,3,SI,Consulta Externa,GASTROENTEROLOGÍA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,2,SI,CONSULTORIOS,Consulta Externa,1,SI,Consulta Externa,GINECOBSTETRICIA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,2,SI,SALAS,Procedimientos,1,SI,Consulta Externa,PSICOLOGÍA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,2,,,,,SI,Consulta Externa,VACUNACIÓN,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,PSICOLOGÍA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,PEDIATRÍA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Internación,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Internación,HOSPITALIZACIÓN ADULTOS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Internación,HOSPITALIZACIÓN PEDIÁTRICA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Internación,CUIDADO INTERMEDIO ADULTOS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Internación,CUIDADO INTENSIVO ADULTOS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALTA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Quirúrgicos,CIRUGÍA GENERAL,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05088,Bello,No,No,1450,22,151,"-75,5575657823811","6,33068661863511",150606188,"64444,9096887227",2,1,10,20,566456,551525,14931,"3751,36",3509,"6,2",4811,"1,3","30,7","9,3","41,6",5,"8,7","0,0","88,1",EMPRESA SOCIAL DEL ESTADO HOSPITAL MARCO FIDEL SUAREZ,1,URBANA,,Departamental,,,,,,SI,Quirúrgicos,CIRUGÍA GINECOLÓGICA,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,2,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,4,AMPLIACIÓN RURAL,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,AMBULANCIAS,Básica,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,16,AMPLIACIÓN URBANA,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,AMBULANCIAS,Medicalizada,1,SI,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CAMAS,Pediátrica,10,SI,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CAMAS,Adultos,61,SI,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CAMILLAS,Observación Pediátrica,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CAMILLAS,Observación Adultos Hombres,10,SI,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CAMILLAS,Observación Adultos Mujeres,10,SI,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,SIN COMPLEJIDAD,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CONSULTORIOS,Urgencias,4,SI,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,CONSULTORIOS,Consulta Externa,12,SI,Atención Inmediata,ATENCIÓN DEL PARTO,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,SALAS,Partos,1,SI,Atención Inmediata,URGENCIAS,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,SALAS,Procedimientos,1,SI,Atención Inmediata,TRANSPORTE ASISTENCIAL BASICO,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,SI,SALAS,Sala de Cirugía,3,SI,Atención Inmediata,TRANSPORTE ASISTENCIAL MEDICALIZADO,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,ANESTESIA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,CIRUGÍA GENERAL,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,GASTROENTEROLOGÍA,SD,SD,SD,SD,SD,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,GINECOBSTETRICIA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,MEDICINA GENERAL,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,MEDICINA INTERNA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,NUTRICIÓN Y DIETÉTICA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BAJA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
05,Antioquia,40065,"7,3",59117,"2,9",48,"9,2","61,2","6,1","11,5","2,9","84,3",SR01,Valle de Aburrá,4903721,05129,Caldas,No,No,1750,19,152,"-75,6343639818389","6,08720350014874",135033012,"58817,2963801162","16,2",17 minutos,0,20,86081,70051,15326,"566,32",697,"7,2",762,"3,6","41,8","9,3","131,2","5,2","10,5","0,0","37,8",ESE HOSPITAL SAN VICENTE DE PAÚL,1,URBANA,,Departamental,,,,,,SI,Consulta Externa,PEDIATRÍA,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MEDIANA,,,N1,E1,NN1,,,,,,,,,,,,,
